-39.00077777777778,-163.98211111111112,10,5,0,3,0,0,0
-73.97330555555556,37.282111111111114,10,4,0,7,0,0,0
-37.82552777777778,10.595083333333333,10,83,13,329,0,0,3
47.453694444444444,-39.98902777777778,10,3,0,0,0,0,0
81.43691666666668,-64.29341666666666,10,3,0,9,0,0,0
53.581583333333334,58.154555555555554,10,3,0,5,0,0,0
78.39358333333334,18.701527777777777,10,3,0,3,0,0,0
-58.559888888888885,160.5235277777778,10,6,0,8,0,0,0
-50.87258333333333,136.91530555555556,10,1599,9,1046,0,3,0
67.95697222222222,165.38725,10,3768,70,2218,4,31,7
65.27147222222222,95.11752777777777,10,2841,35,1587,1,24,1
59.840444444444444,163.73499999999999,10,32,0,49,0,0,0
-42.04886111111111,109.209,10,4,0,10,0,0,0
-54.48469444444444,153.4876111111111,10,1152,8,765,0,1,0
-81.12447222222221,69.46902777777778,10,5,0,6,0,0,0
-63.18161111111111,2.2496944444444447,10,2602,111,3042,16,408,13
-62.05708333333333,95.67155555555556,10,27,0,15,0,0,0
72.98447222222222,-36.899,10,3,0,3,0,0,0
-22.74511111111111,-151.83730555555556,10,1,0,1,0,0,0
-67.39966666666668,-75.26152777777777,10,153,0,152,0,0,0
-68.51097222222222,69.81141666666666,10,4,1,4,0,0,0
62.25522222222222,-4.735083333333334,10,163,0,106,0,0,0
-54.40086111111111,-31.61502777777778,10,15,0,271,0,0,0
-77.14622222222224,26.72958333333333,10,16,0,12,0,0,0
-27.833944444444445,-16.49913888888889,10,1812,116,1306,5,20,3
50.826861111111114,128.8133888888889,10,1,0,2,0,0,0
-76.20613888888889,-126.77641666666666,10,78,1,43,0,0,0
-80.95269444444445,-168.9605,10,6,0,4,0,0,0
71.6661388888889,122.85713888888888,10,510,3,509,0,0,0
64.67416666666666,-1.406388888888889,10,658,3,439,0,4,0
-32.13730555555556,81.90125,10,3,0,7,0,0,0
-51.13752777777778,-37.907,10,30,8,273,0,0,1
63.87166666666667,-93.224,10,3,0,1,0,0,0
50.22266666666667,-133.18772222222222,10,8,0,19,0,0,0
-38.928777777777775,103.46547222222223,10,4,0,4,0,0,0
-75.18202777777778,-44.46911111111111,10,1926,94,2240,15,260,9
-5.230333333333333,-75.0715,10,18,1,13,0,0,0
81.56430555555555,55.778999999999996,10,1,0,2,0,0,0
69.44402777777778,-70.34094444444445,10,3,0,2,0,0,0
-76.67858333333334,142.3198888888889,10,1,0,6,0,0,0
-63.873305555555554,-1.0630833333333334,10,243,4,740,0,15,0
68.35461111111111,-164.28222222222223,10,2165,33,1700,1,8,1
61.456138888888894,-168.9783888888889,10,5980,283,4348,43,812,14
-26.00975,110.09916666666666,10,3,0,6,0,0,0
-55.713972222222225,-65.73386111111111,10,5,0,67,0,0,0
51.02066666666666,36.19758333333333,10,0,0,7,0,0,0
-37.09077777777778,-9.765888888888888,10,303,35,527,0,1,3
76.04936111111111,33.000638888888886,10,4,0,3,0,0,0
-59.90069444444444,-165.5205277777778,10,6531,274,4327,21,558,10
50.08527777777778,134.22344444444445,10,2,0,4,0,0,0
59.0285,-104.26727777777778,10,227,0,439,0,0,0
-10.564166666666667,-27.47133333333333,10,225,12,102,0,0,0
-13.696111111111112,-32.89825,10,1263,58,723,1,9,2
-50.314249999999994,131.40502777777778,10,4071,88,2381,1,68,6
-58.69027777777777,-106.86488888888888,10,4,0,132,0,0,0
53.44533333333333,-34.442055555555555,10,11,0,4,0,0,0
-45.79344444444444,55.54527777777778,10,9,0,17,0,0,0
75.35797222222222,-131.7264722222222,10,10,0,13,0,0,0
-32.66883333333333,-178.70183333333333,10,3,0,1,0,0,0
37.68219444444444,-104.84552777777778,10,4,0,20,0,0,0
-79.35219444444444,10.548027777777778,10,11,0,34,0,0,0
-15.495277777777776,126.44286111111111,10,1,0,4,0,0,0
27.729555555555553,-77.76966666666667,10,1,0,2,0,0,0
-30.30363888888889,11.7305,10,387,22,298,0,0,0
-75.14336111111112,-136.89205555555554,10,178,0,990,0,0,0
-53.391333333333336,125.25444444444445,10,194,0,1103,0,0,0
65.403,-172.22672222222224,10,5628,311,3820,51,853,21
78.29733333333333,111.73105555555556,10,6,0,37,0,0,0
73.10441666666667,-129.6735,10,7,0,7,0,0,0
44.07038888888889,151.0667222222222,10,2,0,3,0,0,0
-72.25877777777778,141.77647222222222,10,1,0,1,0,0,0
59.29847222222222,-54.71611111111111,10,24,0,29,0,0,0
48.19730555555555,-118.52769444444445,10,20,0,18,0,1,0
49.52344444444444,-25.323444444444444,10,9,0,10,0,0,0
-66.22477777777777,-61.019333333333336,10,13,0,22,0,0,0
-71.39038888888889,-127.22075,10,5297,140,3487,7,157,3
-2.8073333333333332,-60.08338888888889,10,25,3,10,0,2,0
46.33952777777778,73.21197222222223,10,1,0,2,0,0,0
-41.29555555555555,-92.845,10,0,0,5,0,0,0
67.52958333333333,-57.225861111111115,10,2,0,6,0,0,0
-62.926833333333335,106.18505555555556,10,6,0,5,0,0,0
-54.40591666666666,140.25394444444444,10,9,0,12,0,0,0
-76.14961111111111,-124.39786111111111,10,38,0,59,0,0,0
60.46002777777778,101.98488888888889,10,21,0,15,0,0,0
44.95583333333334,142.96847222222223,10,3,0,4,0,0,0
-58.60958333333333,40.61655555555556,10,4040,211,3809,52,825,15
-32.177305555555556,26.731666666666666,10,30,2,43,0,0,0
-69.28544444444444,39.83408333333333,10,9,0,6,0,0,0
-61.95869444444445,-151.48408333333333,10,6648,240,4353,26,544,19
-21.395416666666666,53.78361111111111,10,0,0,4,0,0,0
5.072388888888889,-57.21838888888889,10,0,0,0,0,0,0
80.70183333333334,-62.02763888888889,10,2,0,3,0,0,0
81.64080555555556,149.80394444444445,10,3,0,3,0,0,0
-12.609277777777777,-33.633833333333335,10,678,64,410,4,21,1
63.46494444444445,-155.04852777777776,10,3974,84,2559,5,86,2
-70.29813888888889,175.4143611111111,10,3,0,4,0,0,0
-4.8308333333333335,-83.6643888888889,10,5,0,9,0,0,0
-68.11316666666666,8.128805555555555,10,6115,268,4259,48,891,13
69.7895,135.43652777777777,10,354,2,272,0,0,0
-77.7406388888889,84.41272222222223,10,10,0,7,0,0,0
-37.97525,98.00225,10,2,0,2,0,0,0
54.77761111111111,171.52819444444447,10,6,0,14,0,0,0
71.91822222222223,77.89241666666668,10,6,0,7,0,0,0
51.55938888888888,72.70288888888889,10,3,0,4,0,0,0
-56.57930555555556,-92.6133611111111,10,0,0,46,0,0,0
53.77538888888889,-124.53041666666667,10,5179,126,3446,8,131,2
-81.60502777777778,164.18422222222222,10,8,1,16,0,1,0
42.95841666666667,-95.77341666666666,10,3,0,8,0,0,0
-64.04572222222222,109.55438888888888,10,2,0,0,0,0,0
56.10080555555556,44.45941666666667,10,1,0,8,0,0,0
-43.47372222222222,47.52913888888889,10,6,0,24,0,0,0
-78.5693611111111,128.1511111111111,10,3,0,4,0,0,0
-67.94927777777778,-84.20536111111112,10,229,0,203,0,2,0
-73.22969444444445,72.99352777777779,10,6,0,2,0,0,0
81.24861111111112,-89.97547222222222,10,4,0,8,0,0,0
73.603,-120.60630555555555,10,4,0,2,0,0,0
-32.489583333333336,-65.88419444444445,10,2304,159,1792,13,84,4
79.73986111111111,25.548444444444446,10,7,0,6,0,0,0
68.80480555555555,-87.622,10,4,0,3,0,0,0
-36.897527777777775,-149.11525,10,2,0,1,0,0,0
-46.78494444444444,-121.46419444444444,10,1,0,2,0,0,0
77.41725000000001,-131.42966666666666,10,5,0,12,0,0,0
-34.71875,-163.77208333333334,10,1,0,3,0,0,0
63.58936111111112,112.31652777777778,10,5190,117,3486,6,127,4
-49.30086111111111,-23.19238888888889,10,28,3,337,0,0,0
76.45258333333334,76.99988888888889,10,7,0,4,0,0,0
-51.19222222222222,-120.94605555555556,10,1,0,10,0,0,0
66.53419444444444,12.277944444444445,10,23,0,15,0,0,0
74.77880555555555,-25.505666666666666,10,10,0,8,0,0,0
-81.38305555555554,44.64288888888889,10,6,0,5,0,0,0
-79.48011111111111,-75.93900000000001,10,149,1,243,0,0,0
-36.832750000000004,118.33497222222222,10,2,0,16,0,0,0
-28.063333333333333,125.08458333333333,10,2,0,1,0,0,0
32.97102777777778,-68.38680555555557,10,1,0,1,0,0,0
76.29875,-16.052833333333336,10,5,1,1,0,0,0
-80.54794444444444,15.475583333333333,10,2,0,1,0,0,0
-52.22916666666667,75.36341666666667,10,3726,81,2246,2,45,3
-48.91908333333333,69.82447222222221,10,1524,10,1047,0,3,0
-58.821472222222226,5.989222222222223,10,4107,48,3218,1,40,1
-39.189277777777775,-51.15125,10,1924,156,1395,12,41,6
78.87325,-174.8202222222222,10,8,0,1,0,0,0
63.43955555555555,-158.48375,10,3792,84,2221,1,63,2
-29.261666666666667,-78.29788888888889,10,449,45,306,1,10,0
57.978722222222224,-89.41522222222223,10,10,0,27,0,0,0
-74.32544444444444,-24.052416666666666,10,5648,165,3452,7,249,11
-22.582472222222222,-7.023055555555556,10,799,46,511,0,3,1
-44.60063888888889,168.75230555555555,10,3,0,8,0,0,0
-32.655,19.874944444444445,10,116,21,226,0,0,1
74.81230555555555,-179.87616666666668,10,11,0,13,0,0,0
-20.885555555555555,-74.3205,10,378,56,218,9,23,1
-30.86077777777778,-35.07666666666667,10,3198,186,1839,13,77,15
-3.2390833333333333,39.57325,10,0,0,2,0,0,0
54.74127777777778,-16.978388888888887,10,4,0,6,0,0,0
-48.16811111111111,176.9186388888889,10,4,0,8,0,0,0
77.54041666666666,19.012666666666668,10,5,1,8,0,0,0
75.02069444444444,5.7387500000000005,10,6,0,7,0,0,0
52.948277777777776,11.185166666666667,10,11,0,3,0,0,0
73.57916666666667,-84.80977777777777,10,0,0,7,0,0,0
58.71925,-23.980194444444443,10,89,0,52,0,0,0
-39.742694444444446,30.555055555555555,10,5,0,28,0,0,0
-49.60047222222222,2.6444444444444444,10,10,0,42,0,1,0
59.59741666666667,34.50255555555555,10,4,0,4,0,0,0
62.76338888888889,134.06444444444446,10,4,0,5,0,0,0
-36.60227777777778,36.25136111111111,10,3,0,12,0,0,0
1.6810277777777776,-50.26383333333333,10,4,2,1,0,0,0
-66.73936111111111,-30.110750000000003,10,460,2,311,0,1,0
-24.07547222222222,-13.7585,10,1449,41,796,0,8,4
77.63297222222222,111.94455555555555,10,3,0,0,0,0,0
-53.84027777777778,170.90619444444445,10,2630,35,1495,0,20,2
61.5435,-123.16936111111112,10,69,0,65,0,0,0
-81.48102777777778,-67.85577777777777,10,851,3,634,0,1,0
64.90577777777779,140.6418611111111,10,4850,141,2693,5,141,5
53.070083333333336,103.77447222222222,10,5,0,4,0,0,0
-81.62691666666666,-8.31686111111111,10,1,0,9,0,0,0
65.94911111111111,-125.8193611111111,10,4,0,5,0,0,0
-45.03811111111111,170.9879722222222,10,6,0,12,0,0,0
-25.080777777777776,23.9545,10,18,1,17,0,0,0
-7.387416666666667,-23.99588888888889,10,20,4,8,0,2,0
-81.29586111111111,-155.52425000000002,10,0,0,18,0,0,0
-47.20541666666667,100.87927777777777,10,397,1,277,0,0,0
80.66072222222223,-50.39533333333333,10,8,0,6,0,0,0
80.71647222222222,-143.62755555555557,10,8,0,7,0,0,0
65.09683333333332,44.07427777777778,10,313,1,213,0,0,0
-69.66969444444445,-60.7825,10,1871,18,1191,1,8,0
67.50519444444444,-148.21452777777776,10,4,0,4,0,0,0
-69.68391666666668,-21.782666666666664,10,955,41,1478,6,103,7
-14.24186111111111,-79.67980555555556,10,63,12,24,0,1,0
-54.85538888888889,-160.44158333333334,10,1,0,5,0,0,0
-62.62616666666667,141.10280555555556,10,3,0,3,0,0,0
-20.920194444444444,-8.269277777777779,10,564,18,285,0,3,0
-30.839555555555556,-47.51152777777778,10,2628,235,2079,45,276,10
-35.083666666666666,50.928638888888884,10,2,0,1,0,0,0
78.81088888888888,62.252583333333334,10,7,0,4,0,0,0
-38.28975,149.1452222222222,10,5,0,12,0,0,0
78.68602777777778,155.5053611111111,10,5,0,4,0,0,0
-11.82825,-100.70005555555556,10,2,0,0,0,0,0
6.608972222222222,-26.522499999999997,10,1,0,3,0,0,0
-81.63802777777778,85.03816666666667,10,3,0,2,0,0,0
-61.12522222222222,-54.61580555555555,10,6,0,74,0,0,0
48.75716666666667,-87.93672222222223,10,2469,30,1466,1,20,0
-80.30041666666666,-44.01155555555555,10,559,3,587,0,2,0
54.50161111111111,168.20669444444442,10,3,0,14,0,0,0
71.20572222222222,109.47247222222222,10,155,1,87,0,0,0
-60.296749999999996,37.331361111111114,10,5130,308,3682,45,935,19
-13.206277777777776,13.0825,10,2,0,6,0,0,0
81.27786111111111,-22.3445,10,7,0,8,0,0,0
21.643305555555553,-103.34136111111111,10,0,0,0,0,0,0
3.4487500000000004,-31.93572222222222,10,4,0,1,0,0,0
-80.31008333333332,-38.47558333333333,10,1206,10,854,0,7,0
61.955444444444446,143.99091666666666,10,818,2,542,0,0,1
79.83125,-137.74541666666664,10,2,0,4,0,0,0
43.23030555555556,75.45619444444445,10,1,0,1,0,0,0
-63.61536111111111,47.76080555555556,10,1227,4,887,0,4,0
-75.54241666666667,0.37925,10,2616,33,1682,0,21,0
34.75655555555556,-135.78519444444444,10,4,0,4,0,0,0
41.53091666666666,-157.4548888888889,10,2,0,2,0,0,0
44.78811111111111,104.15350000000001,10,5,0,8,0,0,0
81.33113888888889,71.38208333333333,10,4,0,3,0,0,0
49.061527777777776,-87.29511111111111,10,6050,305,3626,22,495,16
-75.68930555555556,-92.58855555555554,10,5900,213,3394,10,295,10
76.22911111111111,-96.65283333333333,10,4,0,4,0,0,0
56.16213888888889,110.10369444444444,10,5,0,5,0,0,0
54.68094444444444,75.58355555555555,10,6,0,3,0,0,0
81.61949999999999,-168.66841666666664,10,0,0,2,0,0,0
61.7645,40.75955555555556,10,500,3,286,0,1,0
-63.68336111111111,-130.28766666666667,10,450,0,264,0,0,0
-53.95741666666667,78.31672222222223,10,4394,92,2708,3,88,4
58.77908333333333,-116.54863888888889,10,236,0,193,0,0,0
-24.048916666666667,-68.83013888888888,10,1203,123,981,26,99,2
-70.73388888888888,164.82733333333334,10,3,1,4,0,0,0
-36.48255555555556,128.81772222222222,10,3,0,5,0,0,0
-72.84005555555555,11.624500000000001,10,1667,21,1138,0,7,0
-34.00863888888889,-40.67366666666666,10,2978,175,1658,12,63,16
-71.92377777777779,105.87811111111111,10,2,0,1,0,0,0
-40.829527777777784,-62.32630555555556,10,1156,61,711,2,11,2
-79.72902777777777,53.62833333333333,10,8,1,2,0,0,0
70.42922222222222,-156.7768888888889,10,2,0,4,0,0,0
44.60727777777778,-163.25033333333334,10,1,0,1,0,0,0
-41.550999999999995,-112.55024999999999,10,0,0,3,0,0,0
-69.04561111111111,115.00019444444445,10,2,0,5,0,0,0
-33.33830555555556,134.45316666666665,10,2,0,2,0,0,0
-14.99575,-95.26269444444445,10,2,1,1,0,0,0
-35.13972222222222,143.4758611111111,10,1,0,1,0,0,0
-64.38591666666667,137.79444444444445,10,3,0,2,0,0,0
46.356611111111114,81.32266666666666,10,1,0,2,0,0,0
-57.04669444444444,71.92386111111112,10,1546,10,967,0,5,0
-65.86519444444444,-51.56980555555556,10,28,0,34,0,0,0
-75.55705555555555,-82.92136111111111,10,3147,175,2916,37,643,17
33.322500000000005,48.072138888888894,10,1,0,1,0,0,0
-77.59327777777777,70.75352777777778,10,4,0,7,0,0,0
-19.885777777777776,84.50494444444445,10,1,0,1,0,0,0
-51.45916666666667,8.116249999999999,10,30,0,43,0,0,0
-44.140027777777775,106.7526388888889,10,437,1,332,0,1,0
58.53,-58.71322222222223,10,1371,9,858,0,4,0
-77.5503611111111,163.47002777777777,10,5,0,4,0,0,0
-56.27141666666667,-20.16713888888889,10,9,0,35,0,0,0
68.96458333333334,-25.11063888888889,10,4,0,15,0,0,0
65.03841666666666,136.65986111111113,10,5770,198,3316,6,261,15
-4.215083333333333,-53.16766666666666,10,159,16,28,0,1,0
-70.68297222222223,72.21725,10,1,0,5,0,0,0
31.603527777777778,-130.17591666666667,10,1,0,1,0,0,0
67.38994444444445,-55.55288888888889,10,4,0,2,0,0,0
71.13166666666666,75.30180555555555,10,434,1,311,0,2,0
76.32794444444444,170.48666666666665,10,7,0,6,0,0,0
-49.777972222222225,-89.96180555555556,10,0,0,6,0,0,0
51.39608333333333,174.43238888888888,10,1,0,1,0,0,0
64.40102777777778,-47.817305555555556,10,3,0,4,0,0,0
-78.90075,-146.66255555555557,10,5,0,17,0,0,0
-29.829444444444444,57.72841666666667,10,1,0,1,0,0,0
41.41025,-64.88411111111112,10,4,0,5,0,0,0
68.23016666666666,66.495,10,2207,30,1302,2,12,1
52.17641666666666,-93.39502777777778,10,3447,70,2016,2,44,1
-40.759861111111114,-20.27975,10,256,49,469,0,1,3
-46.48072222222223,8.628194444444444,10,14,0,36,0,0,0
-57.17305555555555,-154.43508333333332,10,99,0,70,0,1,0
36.46588888888889,53.70708333333334,10,1,0,0,0,0,0
79.75905555555556,129.1363611111111,10,3,0,14,0,0,0
-26.678333333333335,63.271972222222225,10,2,0,1,0,0,0
-33.9945,-41.913333333333334,10,2765,239,2124,16,130,13
-59.636805555555554,147.9986111111111,10,3,0,6,0,0,0
-69.72213888888889,-153.38680555555555,10,340,0,227,0,0,0
-80.69436111111112,-126.66088888888889,10,20,3,131,0,1,0
-16.729027777777777,89.96530555555556,10,0,0,0,0,0,0
-4.218527777777778,-29.411638888888888,10,19,4,7,0,1,0
-44.9825,78.43661111111112,10,4,0,11,0,0,0
-78.70136111111111,27.104833333333335,10,7,0,6,0,0,0
56.28358333333333,-157.29830555555554,10,6,0,12,0,0,0
48.03713888888889,5.653583333333334,10,2,0,2,0,0,0
-66.6288611111111,-122.75961111111111,10,4841,123,2807,7,143,3
-59.403,-119.31663888888889,10,2,0,6,0,0,0
73.41861111111112,8.068666666666667,10,2,0,1,0,0,0
-76.39305555555556,12.257,10,13,0,22,0,0,0
-51.4035,-84.43997222222222,10,5,0,32,0,0,0
-59.34711111111111,-26.749222222222222,10,21,0,45,0,1,0
-58.05888888888889,-61.37705555555556,10,5,0,120,0,0,0
-73.55108333333332,174.74019444444443,10,10,0,9,0,0,0
38.26719444444444,-59.15025,10,1,0,0,0,0,0
-43.959944444444446,-14.462083333333332,10,106,21,316,0,1,3
-66.61566666666666,40.188694444444444,10,1889,20,1136,0,4,1
71.24388888888889,168.01586111111112,10,483,1,268,0,0,0
81.63213888888889,97.93791666666667,10,5,0,4,0,0,0
74.96819444444445,-86.93311111111112,10,5,0,9,0,0,0
-48.283944444444444,-90.50358333333334,10,3,0,8,0,0,0
-15.114305555555555,-2.705027777777778,10,2,0,2,0,0,0
81.25877777777778,-115.28122222222223,10,2,0,4,0,0,0
-72.85391666666666,-94.18194444444445,10,5531,295,3603,38,934,21
-54.14363888888889,106.6618888888889,10,50,0,36,0,0,0
-43.11552777777778,-160.35663888888888,10,8,0,3,0,0,0
-26.55752777777778,155.83319444444444,10,1,0,2,0,0,0
-78.86319444444445,120.58088888888888,10,4,0,2,0,0,0
34.623305555555554,-13.720027777777778,10,1,0,4,0,0,0
-38.54966666666667,-31.227055555555555,10,775,65,830,0,5,4
-32.778555555555556,65.79722222222222,10,2,0,4,0,0,0
75.34697222222222,18.8295,10,7,0,6,0,0,0
77.75286111111112,98.05791666666667,10,5,0,4,0,0,0
-1.9524722222222222,-22.308472222222225,10,9,1,4,0,0,0
60.86794444444445,-26.78677777777778,10,336,2,239,0,0,0
-35.44327777777777,-118.09722222222221,10,1,0,5,0,0,0
73.02638888888889,-75.9465,10,4,0,9,0,0,0
-65.67519444444444,169.37986111111113,10,7,0,6,0,0,0
-73.76963888888889,-57.22638888888889,10,2,0,10,0,10,0
72.09077777777777,153.86016666666666,10,4,0,4,0,0,0
77.64902777777779,-148.67149999999998,10,7,0,2,0,0,0
-78.87413888888888,110.16483333333333,10,6,0,3,0,0,0
56.33858333333333,28.06986111111111,10,1,0,2,0,0,0
49.84147222222222,-41.71541666666667,10,1,0,5,0,0,0
-28.461777777777776,108.72883333333334,10,0,0,2,0,0,0
-38.38997222222222,81.62347222222222,10,5,0,9,0,0,0
-32.10866666666667,3.471388888888889,10,328,41,564,1,2,2
81.61858333333333,131.82352777777777,10,1,0,1,0,0,0
-79.69797222222222,176.9033611111111,10,2,0,6,0,0,0
43.23627777777778,-112.12583333333333,10,4,0,29,0,0,0
67.27594444444445,-73.78083333333333,10,7,0,10,0,0,0
54.10125,-140.9496388888889,10,1515,10,892,0,7,0
-59.04655555555556,24.092305555555555,10,1,0,8,0,10,0
-73.6266111111111,55.89888888888889,10,6,0,5,0,0,0
-71.18219444444445,-143.82025,10,139,0,104,0,0,0
39.96588888888889,-13.775666666666668,10,1,0,1,0,0,0
-68.54408333333333,-8.645111111111111,10,3,0,10,0,10,0
-81.25652777777778,25.43202777777778,10,1,0,4,0,0,0
-18.504361111111113,135.4686388888889,10,1,0,5,0,0,0
47.97352777777778,-134.88144444444444,10,4,0,10,0,0,0
-70.69636111111112,158.56447222222224,10,5,0,3,0,0,0
76.20647222222223,59.90038888888889,10,9,0,16,0,0,0
-25.112722222222224,-153.16391666666667,10,2,0,0,0,0,0
-41.68516666666666,-109.22708333333334,10,0,0,2,0,0,0
-46.389944444444446,-137.86747222222223,10,3,1,7,0,0,0
72.17072222222222,61.181777777777775,10,3,0,0,0,0,0
-64.46841666666667,92.9328888888889,10,5,0,2,0,0,0
-45.280611111111114,129.18433333333334,10,1339,10,913,1,4,0
-79.14580555555557,-94.49894444444445,10,92,0,83,0,0,0
33.32033333333334,-84.74019444444444,10,6,0,31,0,0,0
63.777166666666666,-171.56822222222223,10,5993,284,4229,32,837,17
31.36841666666667,-91.62058333333333,10,5,0,8,0,0,0
-62.30880555555555,-168.00161111111112,10,3898,75,2419,1,41,3
0.03677777777777778,-174.20908333333333,10,2,0,0,0,0,0
-62.56805555555556,89.64269444444444,10,7,0,10,0,0,0
-38.748694444444446,-67.54169444444445,10,1324,106,1199,6,31,3
-67.909,21.84311111111111,10,5973,225,4045,9,335,16
69.09266666666666,-104.25116666666666,10,7,0,4,0,0,0
-77.50147222222222,67.1048611111111,10,2,0,2,0,0,0
44.65269444444444,126.59605555555555,10,1,0,1,0,0,0
46.52736111111111,56.88247222222222,10,1,0,4,0,0,0
79.90325,7.961666666666667,10,3,0,1,0,0,0
-76.44516666666667,-141.62966666666668,10,38,0,52,0,0,0
-5.23275,-100.00897222222223,10,0,0,1,0,0,0
81.3363611111111,-108.12738888888889,10,4,0,1,0,0,0
-59.391083333333334,-9.898361111111111,10,30,0,52,0,0,0
-48.67927777777778,-39.70294444444445,10,168,18,622,0,1,4
-46.03519444444444,151.9725,10,3270,50,2018,2,44,2
-12.198555555555556,-49.97869444444444,10,389,57,185,12,29,0
75.02730555555556,-42.41716666666667,10,3,0,7,0,2,0
-65.788,-77.71494444444444,10,0,0,47,0,0,0
65.95161111111112,-3.3788055555555556,10,11,0,11,0,0,0
-43.10577777777778,31.147472222222223,10,3,0,66,0,0,0
-32.779805555555555,10.3145,10,224,15,313,0,0,0
56.696888888888886,-106.43255555555557,10,6352,237,4256,16,489,7
-56.187194444444444,-109.0856111111111,10,1,0,33,0,0,0
-51.86225,58.939138888888884,10,3085,42,2007,1,35,0
60.99133333333334,86.09530555555556,10,7,0,8,0,0,0
-73.93177777777778,-41.241,10,2,0,31,0,10,0
-22.918583333333334,-55.36719444444444,10,2928,240,1930,20,241,9
59.60461111111111,-71.17319444444445,10,7,0,3,0,0,0
-49.28816666666666,53.42161111111111,10,1928,9,1359,0,11,0
63.16419444444444,-174.97788888888888,10,5940,254,4120,41,803,19
80.63191666666665,-79.18369444444444,10,4,0,2,0,0,1
73.35816666666666,-137.40505555555555,10,5,0,4,0,0,0
51.25105555555555,56.30097222222222,10,5,0,4,0,0,0
-22.163666666666664,-23.377055555555557,10,1618,134,967,11,38,4
-54.82619444444445,123.78780555555555,10,8,0,66,0,0,0
-80.73466666666667,-3.0308611111111112,10,3,0,10,0,0,0
-35.052499999999995,179.87911111111111,10,3,0,2,0,0,0
-58.122416666666666,-67.86272222222222,10,7,0,38,0,0,0
78.67583333333334,167.75383333333335,10,7,0,16,0,0,0
-31.102972222222224,41.1735,10,5,0,14,0,0,0
-50.05347222222222,-8.725611111111112,10,15,2,9,0,0,1
-45.20641666666667,-80.05747222222222,10,768,20,4995,1,6,1
-43.783055555555556,154.31794444444444,10,6,0,18,0,0,0
-11.017166666666668,-90.45683333333334,10,3,0,3,0,0,0
-80.82202777777778,123.46497222222223,10,399,20,1310,0,5,0
71.18602777777778,-174.18477777777778,10,2,0,95,0,0,0
81.66541666666667,74.05225,10,17,1,48,0,0,0
2.728638888888889,25.81763888888889,10,2,0,5,0,0,0
-59.203,20.38013888888889,10,8381,470,13291,44,1135,29
